Sample_ID,tissue_source_site,patient_id,Cancer_Type,Sample_Type,SetID,X1433EPSILON,X4EBP1,X4EBP1_pS65,X4EBP1_pT37T46,X53BP1,ACC_pS79,ACC1,AKT,AKT_pS473,AKT_pT308,AMPKALPHA,AMPKALPHA_pT172,AR,ASNS,ATM,BAK,BAX,BCL2,BCLXL,BECLIN,BETACATENIN,BID,BIM,CJUN_pS73,CKIT,CMET_pY1235,CMYC,CRAF,CRAF_pS338,CASPASE7CLEAVEDD198,CAVEOLIN1,CD31,CD49B,CDK1,CHK1,CHK1_pS345,CHK2,CHK2_pT68,CIAP,CLAUDIN7,COLLAGENVI,CYCLINB1,CYCLIND1,CYCLINE1,DJ1,DVL3,ECADHERIN,EEF2,EEF2K,EGFR,EGFR_pY1068,EGFR_pY1173,EIF4E,ERALPHA,ERALPHA_pS118,ERK2,FIBRONECTIN,FOXO3A,GAB2,GATA3,GSK3ALPHABETA,GSK3ALPHABETA_pS21S9,HER2,HER2_pY1248,HER3,HER3_pY1289,HSP70,IGFBP2,INPP4B,IRS1,JNK_pT183Y185,JNK2,KU80,LCK,LKB1,MAPK_pT202Y204,MEK1,MEK1_pS217S221,MIG6,MRE11,MTOR,MTOR_pS2448,NCADHERIN,NFKBP65_pS536,NF2,NOTCH1,PCADHERIN,P27,P27_pT157,P38MAPK,P38_pT180Y182,P53,P70S6K1,P70S6K_pT389,P90RSK_pT359S363,PAI1,PAXILLIN,PCNA,PDK1_pS241,PEA15,PI3KP110ALPHA,PKCALPHA,PKCALPHA_pS657,PKCDELTA_pS664,PR,PRAS40_pT246,PTEN,RAD50,RAD51,RB_pS807S811,S6,S6_pS235S236,S6_pS240S244,SHC_pY317,SMAD1,SMAD3,SMAD4,SRC,SRC_pY416,SRC_pY527,STAT3_pY705,STAT5ALPHA,STATHMIN,SYK,TUBERIN,VEGFR2,XRCC1,YAP,YAP_pS127,YB1,YB1_pS102,X4EBP1_pT70,ARAF_pS299,ANNEXINVII,ARID1A,BRAF,BAD_pS112,BAP1C4,BRCA2,CD20,CYCLINE2,ETS1,EIF4G,FASN,FOXO3A_pS318S321,FOXM1,G6PD,GAPDH,GSK3_pS9,HEREGULIN,MYH11,MYOSINIIA_pS1943,NRAS,NDRG1_pT346,P21,P27_pT198,P90RSK,PDCD4,PDK1,PEA15_pS116,PI3KP85,PKCPANBETAII_pS660,PRDX1,RAB11,RAB25,RAPTOR,RBM15,RICTOR,RICTOR_pT1135,SCD1,SF2,TAZ,TIGAR,TRANSGLUTAMINASE,TFRC,TSC1,TUBERIN_pT1462,EPPK1,XBP1,ACETYLATUBULINLYS40,P62LCKLIGAND,X1433BETA,X1433ZETA,ACVRL1,DIRAS3,ANNEXIN1,PREX1,ADAR1,JAB1,CMET,CASPASE8,ERCC1,MSH2,MSH6,PARPCLEAVED,RB,SETD2,SMAC,SNAIL,BRD4,CDK1_pY15,ARAF,BRAF_pS445,BCL2A1,CABL,CASPASE3,CD26,CHK1_pS296,COG3,DUSP4,ERCC5,IGF1R_pY1135Y1136,IRF1,JAK2,P16INK4A,SHP2_pY542,PDL1
TCGA-L5-A8NK-01A-11-A41Y-20,L5,A8NK,ESCA,Primary,91,0.17185,0.41323,-0.18835,-0.44741,-0.99877,0.72219,1.0229,-0.28475,-0.75354,-1.0164,-0.031432,0.78803,-1.6121,0.32364,-0.42993,-0.7508,-0.46523,-0.43877,-0.54499,0.12341,-0.48793,-0.38292,-0.0014889,-0.053468,0.10528,-0.043099,-0.3055,-0.29014,-0.21124,0.4449,2.1235,0.11798,0.78971,0.24018,-0.42151,-0.31234,0.25838,0.49919,0.11641,-0.49277,-0.27681,0.23391,-0.086526,-0.23479,-0.27727,-0.28739,0.056958,-0.44938,-0.99558,0.76712,0.75683,-0.35722,0.082189,-1.4409,-0.65632,-0.35769,0.40203,0.27534,-1.2857,-0.38184,0.11183,-0.1788,-0.6731,-0.16987,-0.63198,-0.0038477,-1.2888,-0.39466,0.76734,0.42154,-0.035989,-0.29584,-0.3142,0.0029391,-0.11377,0.18846,0.25122,0.45685,0.043054,0.45133,0.24203,0.17316,-0.25573,-0.093128,-0.47534,0.24026,0.24296,-0.12916,-0.20709,0.015152,0.20441,1.2475,-0.27011,0.44713,0.013746,1.5245,-0.79393,0.12551,0.011598,-0.54383,0.44151,0.63113,0.61819,0.020234,0.10762,-0.19074,0.16074,-0.22488,1.1477,0.62505,-0.26106,0.23165,-0.37257,0.24024,0.060328,-0.17333,0.050483,0.19363,0.22031,0.40011,0.5883,-0.34592,0.15624,-0.433,-0.2189,-0.12066,0.10563,-0.023439,0.018034,-0.27228,0.034876,0.067529,-0.24423,0.15379,0.2852,-1.0874,-0.27753,-0.16352,-0.24399,-0.25393,-0.49226,-0.28443,0.25275,0.13122,0.29208,0.3305,0.25283,-1.1292,-0.27413,0.26043,-0.11531,0.066476,0.19453,1.2761,-0.57995,-0.16189,0.4124,-0.6112,-0.060344,-0.49091,-0.16056,-0.23295,-0.15348,-0.41259,0.58535,-0.062477,-0.50077,3.4956,0.30576,-0.15463,0.02434,-0.030391,-0.29023,-0.029371,-0.61826,0.14736,-0.12191,1.6526,0.95123,-1.4876,0.25151,0.15361,0.3084,0.31004,0.20725,1.2559,0.028844,0.26641,0.36821,0.068325,-0.26134,-0.6951,0.37754,-0.25241,0.2092,0.025611,0.32117,-0.1826,0.039084,-0.1566,0.50269,0.038828,0.11831,-0.058139,-0.10984,0.10005,-0.18074,0.09475,-0.36576,-0.032395,-0.081331,0.23305,-0.0001453,-0.56979,-0.82981,0.19938,0.27997
TCGA-L5-A8NJ-01A-21-A41Y-20,L5,A8NJ,ESCA,Primary,91,-0.14159,0.16203,-0.057714,0.57231,-0.47036,-0.023088,-0.021595,-0.53161,-0.4443,-0.66498,-0.20584,-0.17928,-1.5765,0.51421,-0.070369,-0.40203,-0.90519,-0.62853,-0.31297,0.11156,-1.8174,-0.33544,-0.16879,0.1119,0.043247,-0.10194,-0.38695,-0.29236,-0.34144,-0.25824,0.69195,-0.21588,0.33818,0.1437,-0.12429,-0.12631,-0.56385,0.35067,-0.037863,0.84197,-0.25027,0.84414,0.027272,-0.5525,-0.43334,-0.17251,0.43287,-0.80129,0.49759,0.17545,2.818,-0.19805,-0.20896,-1.8372,-0.58842,-0.47476,-1.0403,-0.22479,-0.38267,-0.98431,-0.066021,-0.072504,3.6658,3.8808,0.681,0.31845,-1.2906,-0.1259,0.60475,0.36119,0.18844,-0.31483,-0.22878,0.19516,-0.21682,0.23323,0.19928,0.51158,0.098082,0.25627,-0.16693,-0.12307,-0.9403,1.3773,-0.46407,0.26829,0.035094,-0.0042502,-0.13176,-0.43461,0.69233,0.40201,-0.36876,0.42495,-0.1594,-0.63702,-0.1402,0.20972,0.10976,-0.64914,0.31825,0.80594,0.83136,-0.0016934,-0.20258,0.1037,0.28146,-0.20343,0.40657,1.031,0.26735,-0.42556,-0.83229,0.69334,-0.16974,0.11905,-0.093259,0.42595,0.33907,1.259,0.85866,-0.074819,0.10332,-0.25075,-0.09699,0.060609,0.021653,-0.086998,0.15541,-0.18806,0.027836,0.16748,-0.11643,0.18561,0.27823,-0.45195,-0.054759,-0.042359,-0.49078,-0.28136,-0.24752,-0.29281,0.38932,0.53339,0.21479,0.81023,0.1275,-1.2364,-0.10307,-0.1523,-0.077844,-0.22099,-0.048527,0.48729,-0.34092,-0.10748,0.21617,0.15506,0.00078546,-0.70861,0.22436,0.22268,-0.42788,-0.18486,1.2073,-0.18067,0.10943,2.4342,0.2257,-0.10336,-0.039093,0.057123,0.86599,-0.022616,-0.47473,0.4264,0.017414,2.1421,1.1979,-2.5152,0.092631,-0.024763,-0.13755,-0.090454,-0.074261,-0.59683,-0.71188,0.73241,-0.2438,0.76061,0.6965,-0.61808,-0.056207,-0.21398,0.84798,0.21446,0.82614,-0.51726,0.74226,0.098641,0.45027,0.51438,-0.11222,-0.32067,-0.079321,0.015822,-0.11856,0.18606,0.097989,0.53147,0.071344,0.154,0.21237,-0.063989,-1.1031,0.67659,-0.053178
TCGA-Z6-A8JD-01A-21-A41Y-20,Z6,A8JD,ESCA,Primary,91,0.068059,0.66184,0.071611,0.58309,-1.4225,-0.42441,-0.030519,-1.102,-1.0962,-0.72543,-0.20993,0.1391,-1.6985,0.10518,-0.90218,-0.82164,-0.33986,-0.48102,-0.43195,0.18756,-0.95082,-0.13927,-0.1299,-0.2979,0.21711,0.013204,-0.29774,-0.47767,0.057869,1.2245,2.2873,0.011014,0.55915,-0.067858,-0.44898,-0.30398,-0.025132,0.69165,0.16982,-0.060805,0.11513,0.64056,0.17921,-0.15476,-0.22608,-0.26884,-1.0528,-0.037692,-1.472,0.11023,0.59265,0.16213,0.20766,-1.6959,-0.81705,-0.061439,-0.1166,0.12273,-1.8382,-0.9353,0.25716,0.15353,-1.2585,0.040695,-0.72227,0.25794,-0.97582,-0.46483,-0.016695,0.31164,-0.068735,-0.32701,-0.72366,0.30319,0.13521,-0.31375,0.16681,0.84447,0.16047,0.75764,-0.39996,-0.16234,-0.13463,0.0093743,-0.32185,0.032805,0.13067,0.15071,-0.070881,0.39914,1.3116,1.152,-0.56594,0.24204,0.087541,2.4427,-0.42112,0.18756,0.33009,-0.24249,0.40027,0.54473,0.059532,-0.19806,0.0059903,-0.15162,0.17114,-0.0012247,1.3027,0.045029,0.095405,1.025,0.050053,-0.029571,-0.031252,0.067953,-0.015038,0.024428,3.4729,1.2839,0.35621,-1.6421,0.49413,-0.22987,-0.8162,0.49419,-0.14758,0.26782,-0.11172,-0.16749,0.24514,0.23461,-0.13606,0.3609,-0.052185,-1.2738,-0.11886,-1.2858,0.12883,-0.29797,-0.45054,-0.37785,-1.7494,-0.18262,0.22204,0.060805,0.27259,0.046144,0.31394,0.42558,-0.28095,0.6442,0.29362,3.3292,0.14457,-0.0079265,0.12331,0.41863,0.26931,-0.71752,0.22897,-0.64729,0.11102,-0.14565,0.46826,-0.26976,-0.87386,0.59054,0.43513,0.033775,0.12523,0.097549,-0.26655,0.2105,-0.9247,-0.22429,-0.22846,1.1917,0.39006,-2.5292,-0.68891,0.17082,0.30537,0.23937,0.22543,2.135,,,,-0.045248,-0.18839,-1.0642,0.078052,-0.43167,0.097907,-0.018247,0.23781,-0.36138,-0.16906,-0.73622,,0.06327,-0.025678,0.19209,0.095009,0.0081654,0.11305,0.062346,-1.181,0.15847,0.13956,0.34716,-0.061518,-0.59417,-1.4239,0.24245,0.38452
TCGA-Z6-A8JE-01A-21-A41Y-20,Z6,A8JE,ESCA,Primary,91,-0.03661,0.26847,-0.072575,-0.39301,0.18359,-0.21227,-0.090928,-0.34832,-0.35121,-0.78993,-0.37922,0.094361,-1.009,-0.16228,0.035831,0.33646,-0.83823,0.51168,-0.53007,0.11321,-0.51463,-0.35918,0.030154,0.17783,0.2848,-0.023433,-0.50336,-0.26774,-0.23509,-0.11218,-0.044027,0.082949,0.34808,0.10416,0.11448,-0.27708,-0.12972,0.47642,0.25645,-1.2482,-0.3911,1.0703,-0.012227,-0.53928,-0.089537,-0.45176,-0.58602,-0.87262,-0.2494,1.399,1.4915,0.1361,0.036824,-1.3974,-0.20672,-0.68889,0.36213,0.30002,-0.70629,-0.59903,-0.053577,-0.42456,-0.033124,0.19363,-0.41821,-0.017571,-0.79095,0.35591,-0.0045681,0.35174,0.48654,-0.51997,0.22926,-0.093234,-0.024205,0.22665,-0.35159,0.31936,0.33886,0.3343,0.06528,-0.18911,-0.55937,0.72757,-0.56989,0.78002,0.12691,1.326,-0.099356,-0.10906,0.13935,1.4364,-0.28048,0.35538,-0.052344,0.41108,-0.36844,0.093992,-0.43894,-0.85519,0.23347,-0.1437,0.1783,-0.14782,0.027953,0.0074953,0.26752,-0.66407,1.1966,0.65034,0.083224,0.27486,-0.48499,0.023772,-0.006029,0.092877,0.17256,0.1457,-0.12312,0.0056936,0.25605,-0.2873,0.41737,-0.68454,-0.044888,-0.15068,0.54585,0.073918,-0.52226,-0.14028,-0.14527,0.020258,-0.18118,-0.011026,0.60694,-0.29092,-0.25804,0.36569,-0.27985,0.071149,0.007824,-0.45872,0.33007,-0.53522,0.17673,0.8101,-0.019141,-2.0787,-0.3008,0.26798,-1.0065,0.3483,0.092756,0.92139,-1.015,0.14325,0.16417,-0.4502,-0.43662,-0.68413,0.059831,-0.78733,-0.35877,-0.44654,0.20858,0.0056459,0.26294,-0.26806,0.16741,-0.073074,0.16356,0.0054602,-0.45785,-0.64136,0.83479,-0.071859,0.11379,-0.51391,1.1474,0.3316,0.41306,0.093505,-0.36592,0.0089642,0.25609,0.57173,,,,-0.14082,0.16885,-0.43855,1.4918,1.0584,0.63059,0.013751,0.0040124,-0.19466,0.27758,0.5783,,0.22692,-0.04504,-0.13627,-0.0099669,0.2427,-0.4786,0.20157,-0.3159,1.0508,-0.2922,0.19846,-0.13827,-0.0060964,-0.31155,0.3538,0.2527
TCGA-XP-A8T6-01A-21-A41Y-20,XP,A8T6,ESCA,Primary,91,-0.026825,-0.00058235,-0.0050513,0.029061,-1.0507,0.37113,0.23638,-0.59126,-0.53971,-0.88483,0.21511,0.80916,-1.4407,0.12093,0.22283,-1.2502,-0.50663,-0.19429,-0.39101,0.073386,-0.17207,-0.14753,0.33456,0.20413,0.119,-0.0039507,0.052428,-0.18596,-0.024284,-0.15949,1.6706,0.074679,0.36022,0.28034,-0.33301,-0.23857,0.011283,0.5606,-0.02928,0.12119,0.10521,0.46562,0.042298,0.32045,-0.30789,-0.32377,0.65367,-0.32462,-0.33236,0.33648,0.56798,-0.082529,-0.061553,-1.3832,-0.50338,-0.33966,-0.91367,0.14832,-1.0086,-0.77118,-0.19125,-0.20457,-0.28106,0.014747,-0.065842,-0.050112,-0.73653,-0.13988,0.15944,0.17523,0.064939,-0.53792,-0.028836,0.56119,0.095392,0.12423,-0.40169,0.36967,0.06003,0.46938,-0.43054,-0.061635,-0.29978,0.19752,-0.53322,-0.031178,0.14979,0.32382,-0.1168,0.31918,0.84695,0.094994,-0.08534,0.34643,0.12171,0.45711,-1.2516,0.19077,0.098809,-0.41851,0.22532,0.11312,0.20243,-0.13116,-0.1405,-0.2322,-0.18919,-0.25913,1.2252,1.0924,0.17677,0.040012,-0.42324,0.21112,0.043452,-0.20291,0.07794,0.056495,-0.35489,-0.30012,0.76405,-0.3342,0.16611,0.56106,-0.45781,-0.064635,0.060244,-0.18039,0.0036857,-0.43591,0.012029,0.1786,-0.090483,0.16919,0.13127,-0.47944,0.0040563,-0.10229,-0.079092,-0.25763,-0.4936,-0.57056,-0.13487,-0.052277,0.33165,0.25779,1.2962,-1.2737,-0.45506,0.055311,0.071698,0.048549,0.22715,1.8703,-0.49381,0.11639,0.17608,0.085399,-0.018902,-0.63582,-0.0087204,-0.11432,0.71874,-0.23197,1.4676,-0.37645,-0.18134,2.0125,0.33827,-0.34846,-0.18734,-0.11814,-0.38686,-0.15547,-0.37293,0.11475,-0.12946,1.4252,0.919,-0.15541,-0.0056311,0.18982,-0.14468,0.34674,0.14621,2.2254,,,,-0.27604,-0.12431,-0.55248,0.67185,-0.014932,0.1106,0.036377,1.7639,-0.72303,-0.068085,0.037288,,0.05049,0.57659,0.28058,-0.084496,0.088048,-0.079451,0.2192,-0.18003,-0.21911,-0.32386,0.21154,0.058282,-0.22176,-0.908,0.11298,0.29883
TCGA-XP-A8T7-01A-21-A41Y-20,XP,A8T7,ESCA,Primary,91,-0.057629,0.13647,0.15493,0.50251,-0.76315,0.41097,0.39384,-0.7027,-0.5834,-0.51751,-0.55829,-0.18542,-1.1618,0.12571,-2.7998,0.14073,-1.0298,-0.67356,-0.66498,0.11082,-1.3594,-0.52664,-0.5288,0.67172,-0.39875,0.032125,-0.29371,-0.33703,-0.32657,-0.073194,1.7984,0.10393,0.22576,0.21105,-0.43955,0.51173,-0.12217,0.31081,-0.14286,0.18208,-0.48402,1.9794,-0.13497,0.39644,-0.62546,0.54831,0.12135,0.024659,0.3978,1.0213,0.76146,-0.13443,0.26946,-1.7322,-0.42109,-0.28591,-0.82793,0.19338,-0.98204,-0.91514,-0.028582,0.61405,-0.62355,-0.023921,-0.35353,0.32589,-1.1258,0.80861,-0.079366,0.79971,-0.060731,-0.41214,-0.3191,-0.1389,-0.036066,-0.34549,0.58827,0.35114,0.1433,0.16928,-0.1348,-0.092849,-0.44264,0.15892,-0.35285,0.29006,-0.089807,-0.71144,0.023485,0.10916,1.1814,0.38712,-0.028189,-0.13105,0.073025,1.0724,-0.36992,0.24892,0.068391,-0.56515,0.36007,1.0355,-0.45713,-0.12245,-0.2187,0.20126,0.051207,-0.85248,0.63684,1.2801,0.34479,0.94865,0.57189,0.16776,-0.39548,-0.098607,-0.23034,-0.33159,-0.60974,-0.33899,0.018712,-0.74185,-0.039643,0.24161,-0.11359,0.63052,-0.37198,-0.48047,-0.3431,0.11611,0.62196,0.19,-0.011338,0.0049381,0.18689,-0.57826,0.84101,0.039024,-0.48996,-0.15001,-0.19183,-0.77606,0.66532,0.26105,0.020499,0.75212,-0.15677,-0.77755,0.29258,0.73733,-1.5983,0.31255,0.4579,3.548,-0.37583,0.25919,0.31743,-0.024083,-0.11997,-0.73347,-0.39141,0.079406,-0.16045,-0.1731,0.6679,-0.35522,0.018262,-0.56079,0.30161,0.35216,0.093637,0.02074,-0.14922,-0.24917,0.12758,0.059849,-0.67283,4.9495,0.85714,-0.22326,0.0014082,-0.020485,0.40905,0.024927,-0.81359,3.0524,,,,0.02282,-0.018122,-0.64835,0.070881,-0.35663,0.087187,0.13172,0.77068,-1.1901,0.14921,-0.38945,,0.21117,-0.014245,-0.023589,0.032681,0.094323,-0.31809,0.026928,-0.068142,-0.025619,-0.14441,0.22339,0.22099,-0.22745,0.87257,0.12213,0.047898
TCGA-JY-A939-01A-21-A41Y-20,JY,A939,ESCA,Primary,91,0.095304,-0.085588,-0.2384,-1.0888,-0.68208,-0.58449,-0.29233,-0.5843,-0.99393,-0.97331,-0.25554,0.66969,-1.5731,0.98891,0.35143,-0.16223,-0.6258,-0.25729,-0.37845,0.29245,0.1865,-0.25226,-0.11486,-0.16181,0.19024,0.111,-0.23776,-0.10022,-0.053988,0.90113,0.79208,0.34626,0.62265,0.0060903,-0.36136,-0.2736,-0.15744,0.49337,0.27256,0.026196,-0.29224,-0.081839,0.084946,-0.36893,-0.30509,-0.59585,0.7134,-0.17215,0.25487,0.10022,0.24406,-0.11261,0.051657,-1.1941,-0.46474,-0.66013,-0.78402,0.29901,-0.42737,-0.5368,-0.39976,-1.0222,-0.18873,0.29539,0.15726,0.16138,-1.0296,0.82577,0.83158,0.6375,-0.012066,0.15458,-0.42606,0.38554,0.17342,-0.44403,0.34791,0.22368,0.33786,0.40302,-0.13539,-0.28126,0.22041,0.0062827,-0.47179,0.13431,0.299,4.8939,-0.12996,-0.018676,-0.70479,0.43256,-0.3002,0.47687,-0.077398,0.36626,-1.0107,0.33977,-0.036816,-0.72935,0.14582,0.10149,0.52534,0.13707,0.016422,-0.16464,0.16002,-0.52426,1.2656,-1.0572,0.35034,0.0057879,-0.11423,0.22156,-0.26438,-0.098522,0.074235,0.2628,0.071121,-0.072253,-0.17402,-0.28937,0.27702,0.14945,-0.21629,0.16237,-0.20833,-0.44929,-0.95692,0.66404,-0.010064,-0.010387,-0.056719,-0.0044076,0.1513,-0.4358,-0.63019,0.26971,-0.012069,0.052648,-0.32585,-0.11744,0.35182,-0.090472,0.013094,0.33326,0.13167,-1.6384,-1.204,0.59143,-0.18818,0.032926,0.33347,-0.50526,-0.28273,0.5611,0.28792,-0.90962,-0.022645,-0.34499,-0.24199,-0.22649,0.055365,-0.16604,1.4387,-0.27847,-0.4047,0.77639,0.44703,-0.34833,0.096305,-0.091367,0.29008,-0.16505,-1.009,0.049399,-0.26299,0.2397,1.4223,-0.051426,0.20234,0.85477,0.37011,0.25252,0.1792,-0.78788,0.30815,0.33769,0.23912,0.06634,0.3637,-0.41043,0.32165,-0.36048,0.22036,-0.048293,0.29994,-0.6371,0.62875,-0.422,,0.65034,-0.24359,-0.11852,-0.073992,0.17583,-0.38345,-0.060395,0.23557,0.56577,-0.13669,0.23842,0.18617,0.37904,-0.85849,0.075719,0.69457
TCGA-JY-A93F-01A-11-A41Y-20,JY,A93F,ESCA,Primary,91,0.28831,1.2537,0.31546,0.94755,-2.6069,-1.4267,-0.46903,-2.7988,-1.4875,-1.1015,-0.27878,-2.9712,-0.97883,0.13564,-1.7689,-0.086597,-0.19632,-0.77211,-0.29335,0.48737,-1.0367,0.24966,-1.2409,0.11434,-0.092303,0.32607,0.83428,-0.24651,0.70468,-0.40705,1.4313,-0.081817,1.0619,-0.26716,-0.52678,0.10834,-0.76781,1.0083,-0.20443,1.7463,0.32935,1.1088,0.39513,0.404,0.022957,-0.8832,0.26169,-0.059347,-2.016,0.48244,1.5283,0.8783,0.55902,-1.4218,-0.3089,0.30182,0.7789,0.22302,-1.2363,-1.1235,-0.011045,-0.69736,-1.5225,0.39468,0.5257,0.83813,-0.45794,1.1389,-1.1277,0.51982,0.3058,-1.1656,-2.1546,0.11204,0.22106,-0.21965,0.042744,1.0167,0.29618,1.1471,-1.8534,-1.6342,0.16839,-0.029876,-0.41203,0.35227,-0.030717,0.010809,0.015206,-0.98422,-0.75226,0.3155,-0.83999,0.38276,-0.059559,2.3311,-1.732,0.25525,-1.1795,-0.20343,-0.11416,1.2568,-0.94607,-0.24989,0.090792,-0.0077012,-1.4141,-0.91012,1.5259,-0.74106,0.43002,-1.2213,-1.6554,0.14919,-0.72047,0.13202,0.19761,-0.13746,-0.39666,-1.657,-0.95773,-2.8782,0.88247,-0.88577,-1.8724,1.3396,-0.99479,0.66434,0.3963,0.29637,0.27953,0.18182,-0.16902,0.21024,-0.011861,-1.0722,-0.50053,-1.0642,0.25099,-0.087941,-0.10285,-0.4122,-0.44437,-0.84139,0.092159,0.54527,0.48629,-0.38873,-1.7612,1.3514,-1.2167,0.5497,0.37891,2.7389,0.18506,0.32015,-1.0296,-2.4354,-0.10134,-0.58881,-0.63169,-2.0251,0.063838,-0.058583,0.85269,-0.70146,-2.4566,-0.69991,1.0215,-0.11667,-0.19308,0.40854,0.062116,-0.068444,0.28915,-0.71851,-0.99482,0.6568,2.596,-0.42284,-0.7268,0.30313,0.52465,0.34452,0.65704,3.704,-0.63097,0.46825,0.20936,-0.28112,-0.16688,-1.0868,-0.89343,-0.92002,-0.047997,0.23878,0.58262,-0.31986,-0.086234,-0.52141,,-0.059062,-1.0119,0.99315,0.089587,0.19411,-0.134,0.34429,-1.1756,-0.33687,-0.049669,0.57552,0.37494,-0.33354,-0.12898,0.21792,0.84967
TCGA-IG-A97H-01A-21-A41Y-20,IG,A97H,ESCA,Primary,91,0.22498,0.022107,-0.19322,-1.2453,-0.93949,0.015529,0.50745,-1.2698,-0.88874,-0.98633,-0.4236,-0.093091,-1.5981,0.78375,-1.4298,-0.12622,-0.24206,-0.26278,-0.50927,0.012363,-1.3386,-0.29655,0.28833,-0.088289,-0.10479,0.037135,-0.29177,-0.28109,0.20762,0.77572,2.2473,0.3916,0.74871,0.055135,-0.36489,-0.39055,-0.20824,0.42004,0.42274,-0.2895,-0.096601,0.57404,-0.062749,1.2125,-0.43103,0.39021,-1.1607,-0.4859,-0.57367,0.42956,0.66066,0.11481,0.17207,-1.2124,-0.56017,0.051272,0.90829,0.67485,-1.2635,-0.52425,0.30813,-0.8735,-1.1729,-0.21842,-0.46146,0.1886,-0.94924,-0.74478,0.75083,0.12272,0.21667,0.1272,-0.90947,0.19704,0.13187,-0.055358,0.74756,0.57938,0.13481,0.58569,-0.60263,0.0048949,-0.27406,-0.21517,-0.39899,0.24029,0.38511,-0.1904,-0.28427,0.31791,-0.5231,0.33314,-1.2151,0.46021,0.021245,3.0879,-1.4406,0.41922,0.21166,-0.05652,0.39267,-0.033922,0.14548,0.00050833,0.24834,-0.30368,-0.022075,-0.13659,1.2689,-1.3056,-0.0039312,-0.26875,-0.86558,0.1465,-0.029471,-0.23206,0.24446,0.14245,0.053536,-0.67511,0.070671,-1.612,0.29183,-0.48564,-0.33721,0.58829,-0.0094338,0.47678,-0.20688,-0.47496,-0.23239,0.087033,0.000208,0.14736,0.027743,-1.5244,-0.65143,-0.3814,0.43811,-0.21838,-0.14958,-0.59056,-0.45965,0.042774,0.1935,0.35033,0.51162,-0.63989,-1.4406,0.46322,-1.0746,0.98882,0.30219,0.62661,-0.20482,-0.20459,0.45502,-2.0857,0.11266,-1.0425,-0.062293,-1.4518,0.17081,-0.41569,-0.55141,-0.43215,-0.85495,-0.12717,0.28259,0.2671,0.040274,-0.016301,-0.27878,-0.016201,0.89013,-0.13645,-0.39893,2.0914,0.33081,-1.4166,1.3159,0.22628,0.39235,0.49536,0.40025,1.8928,0.33017,0.43861,0.67974,0.31852,0.29031,-0.57299,1.004,0.19765,0.42365,0.03613,0.52534,-0.91919,0.32153,-1.0336,,0.47778,-0.20676,0.025605,-0.13745,0.15935,-0.27414,-0.059083,-0.71537,0.16103,0.050738,0.30102,-0.18916,-0.68212,1.6803,0.041175,0.47858
TCGA-IG-A97I-01A-21-A41Y-20,IG,A97I,ESCA,Primary,91,0.058163,0.10944,-0.083861,-0.092464,-0.80382,-0.077273,-0.20662,-0.026045,-0.77168,-0.86178,-0.038484,0.64559,-1.4716,0.017296,-1.2825,0.06896,-0.61758,-0.51938,-0.41162,-0.12509,0.32255,-0.22523,-0.36823,-0.071144,0.11725,0.034485,-0.52484,-0.20422,-0.037069,0.32412,2.3153,0.0642,0.9764,-0.0161,-0.54259,-0.1667,-0.10898,0.48423,-0.054204,0.29415,-0.14318,0.28729,0.32224,-0.68057,-0.36288,-0.02822,0.29164,0.19414,-0.46838,0.78734,0.48669,-0.13296,-0.048083,-1.6369,-0.45148,-0.25392,0.91955,0.17921,-0.97475,-0.85512,0.037942,-0.24391,-0.021787,0.1911,-0.17893,0.50655,-0.55715,1.5348,0.051338,0.49608,-0.01498,0.076152,-0.25035,0.07236,0.079886,0.46758,0.20328,0.71626,0.11244,0.46536,-0.25471,-0.016592,0.56524,0.78394,-0.0088478,0.48398,0.21748,-0.1383,-0.11059,0.15989,0.17704,1.027,-0.34948,0.35046,0.14922,2.273,0.07033,-0.040173,-0.16029,-0.21634,0.33634,0.52784,0.32984,-0.12384,-0.06649,-0.033613,0.22263,-0.20337,1.13,-0.014606,-0.20969,0.034251,-0.69962,0.10153,0.33221,0.20098,-0.081847,-0.005335,-0.0098131,0.24108,0.74803,-0.38048,0.23209,-0.26241,-0.26113,0.85717,-0.25393,0.010113,-0.023148,0.0554,0.14195,0.21239,-0.11437,0.096183,0.2402,-0.57924,-0.07435,-0.2495,-0.016996,-0.11617,-0.36811,0.24176,0.089091,-0.57589,0.32978,0.072234,0.20085,-0.54982,-0.22326,0.23694,-0.06101,0.74447,0.21012,3.0775,-0.37064,-0.077441,0.26285,0.027264,-0.16442,0.12981,-0.18975,-0.3089,-0.094755,-0.2826,0.48349,-0.078544,-0.081032,2.4447,0.44161,-0.030543,-0.12949,0.38451,-0.36127,0.29272,-0.74169,-0.08136,-0.25487,3.0645,0.19874,-0.59281,-0.17868,0.078209,0.16298,0.17188,0.1374,0.72028,-0.30074,0.33769,0.26846,-0.11327,-0.30613,-0.7201,-0.079287,-0.069587,0.12141,0.042329,0.070679,-0.95371,-0.01735,0.059467,0.096204,0.33321,0.02306,0.17894,0.012948,0.16859,0.17171,0.35,-0.38417,-0.17642,-0.11828,0.2465,0.32196,-0.34109,0.23236,0.16177,0.34339
